ID_ESPACIO,ID_EDIFICIO,ID_UTC,ID_CENTRO,ID_CC,ID_SOROLLA,TIPO_DE_USO,LARGO,ANCHO,DIAGONAL,SUPERFICIE,ALTURA_MAXIMA,ALTURA_MEDIA,VOLUMEN,FALSO_TECHO,NMRO_VENTANAS,PERSIANAS_EXT,ORIENTACION_PRAL,ILUMINACION_ART,NMRO_PUNTOS_LUZ,NMRO_PUNTOS_AGUA,NMRO_PUNTOS_GAS,VITRINAS_RIESGO_BIOLOGICO,VITRINAS_RIESGO_QUIMICO,NMRO_VITRINAS_RB,NMRO_VITRINAS_RQ,PTOS_EXTRACCION_LOCALIZADA,NMRO_PTOS_EXT_LOCALIZ,TIPO_CALEFACCION,TIPO_CLIMATIZACION,ROSETAS_VOZ,ROSETAS_DATOS,CAÑON_FIJO,PANTALLA_PROYECTOR,EQUIPO_DE_SONIDO,TV,VIDEO,DVD,FOTOCOPIADORAS,IMPRESORAS,ORDENADORES,FAXES,TELEFONOS,PIZARRA,NMRO_PLAZAS,CAD_ASOCIADO,OBSERVACIONES,EXTINTORES_DE_POLVO,EXTINTORES_DE_CO2,NMRO_EXTINTORES_POLVO,NMRO_EXTINTORES_CO2,BIES,NMRO_BIES,TIPO_BIES,COLUMNA_SECA,GRUPO_DE_PRESION_INCENDIOS,DETECCION_DE_INCENDIOS,PROTECCION_POR_ROCIADORES,ILUMINACION_DE_EMERGENCIA,POTENCIA_ELECTRICA_INSTALADAW,RESERVABLE
"CRE.1065.00.760","CRE.1065.","00.760","LABORATORIO FOTOGRAFÍA ",,7338,26,0.00000000,0.00000000,0.00000000,8.66000000,2.600,2.600,22.51600000,1,0,3,2,5,2,1,0,0,0,0,0,0,0,4,1,,,0,0,0,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.770","CRE.1065.","00.770","SALA DE PREPARACIÓN MUESTRAS",,1378,26,0.00000000,0.00000000,0.00000000,21.00000000,2.600,2.600,54.60000000,1,5,3,7,5,6,1,0,0,0,0,0,1,1,4,1,,,0,0,0,0,0,0,0,0,2,0,0,1,5,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.775","CRE.1065.","00.775","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,9.30000000,2.600,2.600,24.18000000,1,0,1,2,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.780","CRE.1065.","00.780","MICROSCOPIO E",,1379,26,0.00000000,0.00000000,0.00000000,21.00000000,2.600,2.600,54.60000000,1,4,3,7,5,6,0,0,0,0,0,0,0,0,4,1,,,0,0,0,0,0,0,0,1,2,0,0,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.790","CRE.1065.","00.790","C2 0 20",,7308,17,0.00000000,0.00000000,0.00000000,22.49000000,2.640,2.640,59.37400000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,2,0,0,1,3,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.800","CRE.1065.","00.800","DESPACHOS C2 0 21",,7307,17,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,2,0,1,5,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.810","CRE.1065.","00.810","DESPACHO P.D.I.",,7306,17,0.00000000,0.00000000,0.00000000,22.70000000,2.640,2.640,59.92800000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.820","CRE.1065.","00.820","DESPACHOS C2 0 23",,7305,17,0.00000000,0.00000000,0.00000000,21.00000000,2.600,2.600,54.60000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.830","CRE.1065.","00.830","DESPACHO P.D.I.",,7304,17,0.00000000,0.00000000,0.00000000,22.14000000,2.640,2.640,58.45000000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.840","CRE.1065.","00.840","DESPACHOS  C2 0 33",,7300,26,0.00000000,0.00000000,0.00000000,14.00000000,2.600,2.600,36.40000000,1,0,1,2,5,2,0,0,0,0,0,0,1,1,1,4,,,0,0,0,0,0,0,0,0,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.850","CRE.1065.","00.850","DESPACHOS  C2 0 26",,7303,26,0.00000000,0.00000000,0.00000000,22.00000000,2.600,2.600,57.20000000,1,3,3,7,5,3,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.860","CRE.1065.","00.860","LABORATORIO DE SINTESIS",,7297,55,0.00000000,0.00000000,0.00000000,49.55000000,2.640,2.640,130.81200000,1,0,1,2,5,17,1,0,0,1,0,1,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.870","CRE.1065.","00.870","LABORATORIO PROPIEDADES FISICAS",,7298,55,0.00000000,0.00000000,0.00000000,88.68000000,2.640,2.640,234.11500000,1,12,3,5,5,23,2,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,1,0,0,1,0,,,1,0,1,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.880","CRE.1065.","00.880","LABORATORIO DE SINTESIS",,0,55,0.00000000,0.00000000,0.00000000,32.97000000,3.700,3.700,121.98900000,1,0,1,2,5,17,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.885","CRE.1065.","00.885","C2 0 34A",,0,31,0.00000000,0.00000000,0.00000000,9.00000000,2.600,2.600,23.40000000,0,0,1,2,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.895","CRE.1065.","00.895","LABORATORIO C2 0 34 ",,0,55,0.00000000,0.00000000,0.00000000,26.00000000,5.770,5.770,150.02000000,1,4,3,5,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.900","CRE.1065.","00.900","LABORATORIO DE INGENIERIA NUCLEAR",,1904,55,0.00000000,0.00000000,0.00000000,43.83000000,5.700,5.700,249.83100000,1,4,3,5,5,6,4,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,3,0,0,1,12,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.A00","CRE.1065.","00.A00","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,36.00000000,2.500,2.500,90.00000000,1,0,3,2,4,7,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.00.A10","CRE.1065.","00.A10","15",,0,31,0.00000000,0.00000000,0.00000000,22.86000000,2.500,2.500,57.15000000,1,0,3,2,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.00.A20","CRE.1065.","00.A20","TRAFO ALTA TENSIÓN",,0,49,0.00000000,0.00000000,0.00000000,29.44000000,5.600,5.600,164.86400000,1,2,1,7,9,2,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,1,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.A30","CRE.1065.","00.A30","  C4 0 6",,1681,52,0.00000000,0.00000000,0.00000000,105.00000000,5.600,5.600,588.00000000,1,12,3,7,7,8,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,12,0,0,3,10,,,0,1,0,1,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.A40","CRE.1065.","00.A40","TALLER TIIT",,1677,26,0.00000000,0.00000000,0.00000000,37.03000000,5.660,5.660,209.59000000,1,6,3,7,9,4,0,0,0,0,0,0,0,0,4,4,,,0,0,0,0,0,0,0,0,0,0,0,1,16,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.A45","CRE.1065.","00.A45","TALLER C4 0 10",,0,55,0.00000000,0.00000000,0.00000000,81.00000000,5.610,5.610,454.41000000,1,0,1,2,7,8,1,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,1,3,0,0,5,16,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.A50","CRE.1065.","00.A50","C4 0 4",,1680,55,0.00000000,0.00000000,0.00000000,274.69000000,5.680,5.680,1560.23900000,1,18,1,5,5,25,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,3,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.00.A60","CRE.1065.","00.A60","LAB INVEST SUBEST ELECT",,1970,26,0.00000000,0.00000000,0.00000000,119.10000000,2.510,2.510,298.94100000,1,2,3,5,5,29,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,20,0,1,3,20,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.A80","CRE.1065.","00.A80","C4 0 17",,1807,17,0.00000000,0.00000000,0.00000000,226.26000000,2.500,2.500,565.65000000,1,5,3,5,5,54,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,3,61,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.00.A90","CRE.1065.","00.A90","LABORATORIO METROLOGÍA C4-0-19",,1683,41,0.00000000,0.00000000,0.00000000,36.20000000,2.410,2.410,87.24200000,1,1,3,6,5,7,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,3,0,1,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.B00","CRE.1065.","00.B00","SUBESTACION conexión a 10KV y trafo circe 500 KVAs",,0,37,0.00000000,0.00000000,0.00000000,14.00000000,2.500,2.500,46.00000000,1,1,1,2,4,4,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.B01","CRE.1065.","00.B01","  C4 0 18",,0,44,0.00000000,0.00000000,0.00000000,5.60000000,2.500,2.500,14.00000000,1,0,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,1,2,0,0,0,0,1,0,0
"CRE.1065.00.B10","CRE.1065.","00.B10","C4 0 24",,1682,48,0.00000000,0.00000000,0.00000000,14.03000000,2.500,2.500,35.07500000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,1,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.00.B20","CRE.1065.","00.B20","C4 0 21",,1809,31,0.00000000,0.00000000,0.00000000,6.34000000,2.500,2.500,15.85000000,1,0,1,2,5,1,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.00.B21","CRE.1065.","00.B21","ALMACÉN C4-0-23",,1971,41,0.00000000,0.00000000,0.00000000,20.42000000,2.560,2.560,52.27500000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.B22","CRE.1065.","00.B22","  C4 0 22",,1808,44,0.00000000,0.00000000,0.00000000,58.00000000,2.500,2.500,145.00000000,1,12,3,7,5,11,0,0,0,0,0,0,0,0,1,3,,,1,1,0,0,0,0,0,0,15,0,0,1,16,,,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"CRE.1065.00.B50","CRE.1065.","00.B50","SUBESTACION 1250 KVAs",,0,37,0.00000000,0.00000000,0.00000000,45.00000000,2.500,2.500,112.50000000,1,0,1,2,4,4,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.B51","CRE.1065.","00.B51","  C4 0 16",,1681,52,0.00000000,0.00000000,0.00000000,30.00000000,2.500,2.500,75.00000000,1,0,1,7,5,5,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,10,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.C00","CRE.1065.","00.C00","C5 0 6",,0,31,0.00000000,0.00000000,0.00000000,36.95000000,2.500,2.500,92.37500000,1,0,1,2,6,7,0,0,0,0,0,0,0,0,6,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.C10","CRE.1065.","00.C10","PASILLO",,0,31,20.00000000,2.50000000,0.00000000,51.00000000,2.600,2.600,132.60000000,1,0,1,2,2,10,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,1,0,0,0,0,1,0,,,1,1,1,1,1,1,2,0,0,1,0,1,0,0
"CRE.1065.00.C20","CRE.1065.","00.C20","SUBESTACION 1250 KVAs",,0,37,0.00000000,0.00000000,0.00000000,45.00000000,2.500,2.500,112.50000000,1,0,1,2,4,4,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.C30","CRE.1065.","00.C30","DESPACHO C5 0 8",,1953,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,3,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.C40","CRE.1065.","00.C40","C5 0 9",,1664,17,0.00000000,0.00000000,0.00000000,22.83000000,2.500,2.500,57.07500000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,2,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.C50","CRE.1065.","00.C50","C5 0 10",,1665,17,0.00000000,0.00000000,0.00000000,22.39000000,2.500,2.500,55.97500000,1,3,3,7,5,2,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.C60","CRE.1065.","00.C60","DESPACHO C5 0 11",,1954,17,0.00000000,0.00000000,0.00000000,22.00000000,2.500,2.500,55.00000000,1,3,1,7,5,3,0,0,0,0,0,0,0,0,1,4,,,0,0,0,0,0,0,0,0,3,0,1,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.C70","CRE.1065.","00.C70","C5 0 12",,1955,52,0.00000000,0.00000000,0.00000000,9.50000000,2.500,2.500,23.75000000,1,0,1,2,5,1,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,4,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.C78","CRE.1065.","00.C78","C5 0 13",,0,17,0.00000000,0.00000000,0.00000000,34.92000000,2.500,2.500,87.30000000,1,6,3,7,5,6,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,1,4,0,4,1,4,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.C80","CRE.1065.","00.C80","C3 0 10",,0,2,0.00000000,0.00000000,0.00000000,15.26000000,2.550,2.550,38.91300000,1,0,1,2,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.00.D00","CRE.1065.","00.D00","DESPACHO C5 0 15BIS",,0,17,0.00000000,0.00000000,0.00000000,50.00000000,2.600,2.600,130.00000000,1,2,1,5,5,12,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,8,0,1,1,6,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.D01","CRE.1065.","00.D01","DESPACHO C5 015",,2045,17,0.00000000,0.00000000,0.00000000,18.70000000,2.600,2.600,48.62000000,1,0,1,2,5,6,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.D10","CRE.1065.","00.D10","C5 0 16",,1666,40,0.00000000,0.00000000,0.00000000,61.13000000,2.500,2.500,152.82500000,1,6,3,5,5,14,0,0,0,0,0,0,0,0,6,3,,,0,1,0,0,0,0,0,0,15,0,0,3,14,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.D15","CRE.1065.","00.D15","C5 0 17",,0,2,0.00000000,0.00000000,0.00000000,9.50000000,2.500,2.500,23.75000000,1,2,3,5,5,3,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.D20","CRE.1065.","00.D20","C5 0 19",,5454,40,0.00000000,0.00000000,0.00000000,71.66000000,2.500,2.500,179.15000000,1,4,1,2,5,17,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,2,9,0,0,1,9,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.D30","CRE.1065.","00.D30","C5 0 22",,1715,40,0.00000000,0.00000000,0.00000000,74.65000000,2.500,2.500,186.62500000,1,4,3,2,5,17,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,13,0,0,3,9,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.D40","CRE.1065.","00.D40","C5 0 24",,1986,2,0.00000000,0.00000000,0.00000000,23.57000000,2.500,2.500,58.92500000,1,0,1,2,5,6,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.D41","CRE.1065.","00.D41","DESPAHOS ",,8330,53,0.00000000,0.00000000,0.00000000,18.56000000,2.500,2.500,46.40000000,1,0,1,2,6,4,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,2,2,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.D45","CRE.1065.","00.D45","C5 0 25",,5455,2,0.00000000,0.00000000,0.00000000,9.60000000,2.500,2.500,24.00000000,1,0,1,2,5,2,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.D50","CRE.1065.","00.D50","C5 0 26",,2044,55,0.00000000,0.00000000,0.00000000,276.30200000,5.590,5.590,1544.52800000,1,9,1,5,5,60,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.D55","CRE.1065.","00.D55","C5 0 28",,5456,2,0.00000000,0.00000000,0.00000000,20.95000000,2.500,2.500,52.37500000,1,4,3,5,5,4,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,2,2,0,2,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.D60","CRE.1065.","00.D60","C5 0 30",,1696,55,0.00000000,0.00000000,0.00000000,20.60000000,3.440,3.440,70.86400000,1,4,3,5,5,6,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,5,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.D70","CRE.1065.","00.D70","C5 0 31",,1979,55,0.00000000,0.00000000,0.00000000,55.75000000,3.440,3.440,191.78000000,1,0,1,2,5,14,0,0,0,0,0,0,0,0,6,1,,,0,0,0,0,0,0,0,0,7,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.D82","CRE.1065.","00.D82","SALA MOTORES ",,1373,30,0.00000000,0.00000000,0.00000000,15.00000000,2.800,2.800,42.00000000,0,0,1,2,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.D85","CRE.1065.","00.D85","SALA CONTROL",,0,30,0.00000000,0.00000000,0.00000000,6.00000000,2.800,2.800,16.80000000,0,0,1,2,5,1,0,0,0,0,0,0,1,1,4,3,,,0,0,0,0,0,0,0,0,1,0,0,1,1,,,0,1,0,1,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.D90","CRE.1065.","00.D90","TALLER BANCO DE MOTORES C5 0 37",,1373,30,0.00000000,0.00000000,0.00000000,93.00000000,5.600,5.600,520.80000000,1,4,3,5,5,30,0,0,0,0,0,0,0,0,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,4,,,1,0,1,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.E00","CRE.1065.","00.E00","TALLER ",,1373,30,0.00000000,0.00000000,0.00000000,62.00000000,5.600,5.600,347.20000000,1,0,1,2,5,20,0,0,0,0,0,0,1,1,6,3,,,0,0,0,0,0,0,0,0,0,0,0,1,4,,,1,0,1,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.E20","CRE.1065.","00.E20","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,75.00000000,2.550,2.550,191.25000000,1,4,3,6,3,14,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1065.00.E30","CRE.1065.","00.E30","C5 0 2",,3988,26,0.00000000,0.00000000,0.00000000,84.70000000,2.500,2.500,211.75000000,1,12,3,1,5,17,0,0,0,1,0,3,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,10,,,0,0,0,0,0,0,2,0,0,1,0,1,0,0
"CRE.1065.00.E40","CRE.1065.","00.E40","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,29.35000000,2.500,2.500,73.37500000,1,8,3,5,3,6,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.00.E50","CRE.1065.","00.E50","DESPACHO C3 0 5",,4214,17,0.00000000,0.00000000,0.00000000,12.00000000,2.500,2.500,30.00000000,1,2,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.E60","CRE.1065.","00.E60","DESPACHO C3 0 4",,4213,17,0.00000000,0.00000000,0.00000000,10.00000000,2.500,2.500,25.00000000,1,2,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,1,0,1,1,2,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.E70","CRE.1065.","00.E70","C3 0 3",,4212,17,0.00000000,0.00000000,0.00000000,10.80000000,2.500,2.500,27.00000000,1,4,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.E80","CRE.1065.","00.E80","DESPACHO C3 0 2",,4211,17,0.00000000,0.00000000,0.00000000,12.00000000,2.500,2.500,30.00000000,1,2,1,7,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,1,1,0,1,1,1,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.F00","CRE.1065.","00.F00","C3 1 8",,1620,31,0.00000000,0.00000000,0.00000000,22.67000000,2.570,2.570,58.26200000,1,0,1,2,5,2,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.F10","CRE.1065.","00.F10","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,26.27000000,2.600,2.600,68.30200000,1,0,1,2,5,3,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1065.00.F15","CRE.1065.","00.F15","C3 0 32",,0,2,0.00000000,0.00000000,0.00000000,40.79000000,2.550,2.550,104.01400000,1,0,1,2,5,1,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1065.00.F20","CRE.1065.","00.F20","C3 0 28",,1923,55,0.00000000,0.00000000,0.00000000,91.17000000,2.600,2.600,237.04200000,1,30,3,5,5,18,20,0,0,1,0,2,0,0,6,1,,,0,0,0,0,0,0,0,1,2,0,0,1,0,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"CRE.1065.00.F25","CRE.1065.","00.F25","C3 0 18",,1623,55,0.00000000,0.00000000,0.00000000,57.83000000,2.600,2.600,150.35800000,1,0,3,5,5,20,0,0,0,0,0,0,0,0,6,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,1,1,1,1,2,0,0,1,0,1,0,0
"CRE.1065.00.F30","CRE.1065.","00.F30","C3 0 24 BIS",,0,17,0.00000000,0.00000000,0.00000000,22.17000000,2.600,2.600,57.64200000,1,0,1,2,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,1,0,2,0,0,1,2,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CRE.1065.00.F35","CRE.1065.","00.F35","C3 0 24",,2025,17,0.00000000,0.00000000,0.00000000,21.10000000,2.600,2.600,54.86000000,1,0,1,2,5,4,0,0,0,0,0,0,0,0,1,3,,,0,0,0,0,0,0,1,1,3,1,1,1,3,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"CRE.1065.00.F40","CRE.1065.","00.F40","C3 0 25",,5451,55,0.00000000,0.00000000,0.00000000,13.93000000,2.600,2.600,36.21800000,1,2,3,7,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,2,0,0,0,0,1,0,0
